ebm Rew Mean,ebm Rew Std,ebm Rew Max,ebm Rew Min,Reward Scale,QF1 Loss,QF2 Loss,VF Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
44.550587,22.579105,95.33906,-10.015316,0.05,0.31462052,0.14534737,0.24083191,-165.87787,166.19466,2.7300534,171.4707,158.19229,167.33269,2.725018,172.33243,159.51277,166.21654,2.6399946,170.83685,157.39749,0.25693354,0.8538615,2.5271463,-3.5440292,0.21557243,0.3278713,1.0504965,-0.8325134,-0.38809904,0.0999656,-0.17065084,-0.7285624,1.0023542868649067,0.011594760844215539,1.130748806776932,0.952505599902002,1002.3542868649065,0.654767374165095,1003.4315722235307,1001.417200654927,0.19528978,0.20478003,0.4839702,-0.14409065,1000.0,0.0,1000,1000,100,0.998979554994377,0.15248597092466656,1.647999050615596,0.3209029374078578,998.979554994377,2.492066293936544,1007.9249253065261,993.1809099361617,0.17669874,0.529792,0.9984006,-0.9986009,1000.0,0.0,1000,1000,1002.3542868649065,1096,1100000,1100,233.87139284750447,38.207595399115235,219.87847146438435,491.95745971100405,5009.466293587349,10
42.88995,22.26907,95.37629,-12.581081,0.05,0.15212998,0.23919088,0.76901525,-167.06642,167.62231,2.832536,173.65146,155.03426,167.46315,2.836446,173.51701,154.91573,168.18344,2.887768,173.70836,154.66571,0.29297614,0.84427655,2.329964,-2.587844,0.24763358,0.32058156,1.1859035,-0.79708517,-0.3973861,0.10416049,-0.22176139,-0.72610295,1.0027203334381207,0.012401065421678866,1.1535385075322395,0.9894280307238437,1002.7203334381207,0.3717713106855965,1003.5229987813447,1001.882944542948,0.18902376,0.20622148,0.47497073,-0.14001383,1000.0,0.0,1000,1000,100,0.9992972123287368,0.15351518874618608,1.6439601393302066,0.29630383437013913,999.2972123287369,2.28047324177424,1003.880920147207,993.1872104419991,0.17477424,0.5314926,0.99861795,-0.9997119,1000.0,0.0,1000,1000,1002.7203334381207,1196,1200000,1200,232.63265563966706,37.14904092019424,219.82893146714196,489.61062802700326,5495.024688401725,11
42.509132,21.67107,104.18022,-3.745407,0.05,0.053473942,0.087203905,0.2744214,-167.05724,167.28336,3.092148,173.04996,156.54597,167.49007,3.1174276,173.41121,156.65506,166.54453,2.8299363,171.84352,154.50214,0.26598755,0.91335523,2.1914613,-4.1533256,0.22040243,0.3346929,1.1694056,-0.8834878,-0.40569496,0.110450156,-0.13692255,-0.7181628,1.002550565065981,0.013141293105910818,1.1098111752105781,0.9231866471434534,1002.5505650659807,0.6310670640435264,1003.792835351903,1001.4471530032657,0.19693802,0.20389944,0.47664565,-0.1628638,1000.0,0.0,1000,1000,100,0.9990854706885088,0.14679389201759424,1.6672855755240956,0.3570595875808042,999.0854706885086,2.485774597026068,1004.711607964164,994.4854380755894,0.17129533,0.5306224,0.99829346,-0.99911064,1000.0,0.0,1000,1000,1002.5505650659807,1296,1300000,1300,230.50274107046425,32.927902394905686,215.00526353996247,478.4359070053324,5979.252409692854,12
44.199875,21.851967,101.025154,-12.883878,0.05,0.061845973,0.06531698,0.17107621,-167.59985,168.07594,2.773206,174.24756,157.95532,168.07845,2.7549508,174.32323,158.39836,167.24725,2.7443504,172.59831,157.66437,0.3708052,0.8179586,2.2750607,-3.4395354,0.2366275,0.33893147,1.2598826,-0.9883233,-0.38953963,0.10898694,-0.0076182634,-0.7452725,1.0028232948785,0.014549755260143122,1.1167764348122877,0.8922506482279163,1002.8232948784996,0.5538714995898384,1003.8467221931577,1001.8782195649053,0.18812558,0.20746212,0.4958495,-0.18932776,1000.0,0.0,1000,1000,100,0.9985371483643318,0.15017495437454334,1.6899501274794937,0.37339775814542037,998.5371483643316,2.1218247393126903,1004.1077196569698,993.320541104563,0.1737403,0.5316004,0.99825346,-0.9982917,1000.0,0.0,1000,1000,1002.8232948784996,1396,1400000,1400,230.44009406352416,38.717848964966834,213.94005102152005,483.09799405001104,6455.388222955633,13
41.54294,22.014288,91.43305,-12.898004,0.05,0.20335004,0.116182834,0.19705983,-167.26587,168.46185,3.066243,174.77145,152.85417,167.58107,3.0644386,173.43689,151.32175,166.90196,2.9166958,172.4245,150.63101,0.26335734,0.7911283,1.941333,-2.2982771,0.2314083,0.3329537,1.1131277,-0.9250735,-0.4078257,0.109300755,-0.069304526,-0.80694765,1.0022888562947596,0.015618250259487303,1.1144447253992926,0.8018419819394658,1002.2888562947597,0.6016541023514121,1003.4243734483322,1000.9563564620697,0.18770385,0.20075251,0.4859434,-0.16973434,1000.0,0.0,1000,1000,100,0.9990727188926191,0.14578616542687461,1.685932952564382,0.3981160043165209,999.072718892619,2.2841103475985567,1003.871986977235,993.3493271177949,0.17046185,0.5300956,0.99813706,-0.9992097,1000.0,0.0,1000,1000,1002.2888562947597,1496,1500000,1500,230.88099379837513,31.765562260057777,211.3417317266576,473.9882877850905,6932.574301601853,14
41.6577,21.701397,103.8246,-8.800262,0.05,0.056192823,0.10809307,0.19751528,-167.54108,168.08533,3.036445,174.22415,157.53337,167.77649,3.0371041,173.56958,157.03426,167.90863,2.9664369,174.06485,156.3272,0.32771084,0.797823,2.0083885,-2.3198547,0.18799753,0.35193148,1.1638756,-1.0349478,-0.39748713,0.11015889,-0.07699999,-0.81586885,1.00243963384804,0.014717217047969126,1.1179011074473533,0.8881654361827354,1002.4396338480401,0.6195632620927788,1003.6119472898109,1001.4058931736919,0.19520265,0.21611942,0.4980654,-0.1682739,1000.0,0.0,1000,1000,100,0.9988331169300967,0.14561298226197658,1.7684711819022956,0.3875186166898606,998.8331169300968,2.244288422155461,1003.2473845959762,993.5525079823025,0.172409,0.5295707,0.998264,-0.99854136,1000.0,0.0,1000,1000,1002.4396338480401,1596,1600000,1600,233.65087379794568,34.96183418110013,210.98785200435668,479.6005599834025,7412.523937691469,15
44.23864,22.789343,107.40282,-3.1979167,0.05,0.41891593,0.094841115,0.33251083,-168.39435,169.65222,3.0397344,176.18573,159.51451,168.65547,2.901944,175.08237,158.37955,167.74545,2.7763288,173.32597,157.41985,0.36173752,0.90645885,2.7408855,-4.2760925,0.25814998,0.3239363,1.1480776,-0.7295131,-0.42745122,0.12264415,0.026194692,-0.8265847,1.0029934298853962,0.01690748421969804,1.123443153144622,0.8643299690478666,1002.9934298853963,0.5459283908010383,1003.8158630507318,1001.7311371555542,0.18012923,0.21671061,0.48479754,-0.17848963,1000.0,0.0,1000,1000,100,0.9986618573957617,0.142550692148211,1.6329085991251202,0.37309115859178904,998.6618573957619,2.049946800363891,1005.9697142097928,994.8803269595114,0.170082,0.5310731,0.9989612,-0.99868673,1000.0,0.0,1000,1000,1002.9934298853963,1696,1700000,1700,230.25878665130585,35.31470205215737,208.86136314552277,474.434851848986,7886.462362841237,16
42.382133,21.328342,100.19666,-11.735706,0.05,0.07453677,0.12608196,0.4103778,-169.7337,170.04199,2.8362,175.98364,159.48509,170.18747,2.8316345,175.9686,159.7249,168.98273,2.6585658,174.67592,159.33745,0.32542717,0.72334224,1.8948609,-2.2542086,0.22238986,0.31841242,1.2402902,-0.9091658,-0.39275023,0.10746845,-0.045564175,-0.7663253,1.0034784159877788,0.018176489931369357,1.1294052928569356,0.8509805673390718,1003.4784159877787,0.5989880386567721,1004.4500737051111,1002.0645333334267,0.17934732,0.22428863,0.49519852,-0.20450698,1000.0,0.0,1000,1000,100,0.998920185669393,0.1473404009828205,1.6984913957769687,0.40605652052133573,998.920185669393,2.507479631458119,1004.1374156002,990.8979228740865,0.17083779,0.53026175,0.9981348,-0.9992107,1000.0,0.0,1000,1000,1003.4784159877787,1796,1800000,1800,228.74869830161333,34.81386133516207,214.8349697352387,478.3975293720141,8362.5633928217,17
44.485256,21.984566,96.493164,-15.778922,0.05,0.18787163,0.1424888,0.5318645,-169.73518,170.20233,2.6411493,176.86333,159.39493,170.1192,2.6279364,176.88464,159.28589,168.87671,2.5745242,174.87305,158.00099,0.286471,0.8046905,2.74327,-2.738432,0.24596536,0.3267039,1.0288402,-0.8853122,-0.4182687,0.11986993,0.009056523,-0.8981463,1.0026456089423137,0.01553481265877949,1.114256629182285,0.8492036399525948,1002.6456089423134,0.5931920462407387,1003.6956200930478,1001.6518988318078,0.19544977,0.20155975,0.4710833,-0.19022991,1000.0,0.0,1000,1000,100,0.998010376431255,0.1408175053425503,1.6284453554458251,0.40866664017773646,998.0103764312549,2.4214601618859217,1003.8952813621074,991.4367515953649,0.16836996,0.5292609,0.99892384,-0.9990641,1000.0,0.0,1000,1000,1002.6456089423134,1896,1900000,1900,230.7664774726145,32.51922838576138,212.65308045735583,475.9387863157317,8839.02176936483,18
44.638863,22.720585,97.421555,-9.054303,0.05,0.057449747,0.23522544,0.2688132,-168.86058,169.77925,2.494418,176.285,161.9143,169.26945,2.4637256,175.66806,161.31856,169.40543,2.4948046,175.69249,159.60873,0.44024408,0.84572273,2.8656917,-2.4071198,0.2367614,0.33449093,1.2134951,-0.85511976,-0.41591883,0.12015141,-0.09001462,-0.81276554,1.0034904178825628,0.02077590377855416,1.1487156587787488,0.8114631902868562,1003.4904178825627,0.5478504587256922,1004.4193361551768,1002.4852414830264,0.18087786,0.22331017,0.50459075,-0.17658216,1000.0,0.0,1000,1000,100,0.9989095090912942,0.13963478010674685,1.621008727159556,0.45820872454608785,998.9095090912945,2.2289907015141504,1004.1914715878631,991.949662636265,0.1663324,0.52968746,0.99922085,-0.99756956,1000.0,0.0,1000,1000,1003.4904178825627,1996,2000000,2000,229.13883356144652,33.043590895831585,213.1156940679066,475.2981185251847,9313.642771435902,19
40.738037,21.080246,89.888725,-8.011363,0.05,0.07616001,0.053348713,0.25737616,-168.95792,169.48346,2.9890158,175.50447,157.47467,169.31976,2.99118,175.62712,157.4799,168.50629,2.797782,173.67645,158.12433,0.30952436,0.9318949,2.3323245,-2.7194142,0.23826206,0.32628447,1.1190689,-0.9959785,-0.42307007,0.11373373,-0.12194458,-0.89542776,1.0023192048503575,0.01621185720890023,1.1089190093261427,0.7776984215020806,1002.3192048503573,0.5067999384717982,1003.0175535364617,1000.7970187285359,0.19181494,0.19727913,0.4999228,-0.1366826,1000.0,0.0,1000,1000,100,0.9987810839498305,0.14502913259226297,1.6254466062186925,0.3943392882331537,998.7810839498308,2.6107212401285835,1006.8383553761016,993.8330118776698,0.16629376,0.52998,0.9978705,-0.9996542,1000.0,0.0,1000,1000,1002.3192048503573,2096,2100000,2100,230.61657664040104,32.37346605025232,213.2307821311988,476.22082482185215,9791.682641796302,20
42.098038,22.7165,106.46773,-12.596028,0.05,0.11888364,0.06849265,0.2500825,-169.40437,169.97194,3.016285,176.10197,159.12401,169.79294,3.010196,175.89066,159.26653,168.92548,2.907633,174.87825,157.64581,0.24136567,0.86930525,3.1406121,-2.8393366,0.21410179,0.3434497,1.2524757,-0.86105794,-0.38772628,0.1023027,-0.09964532,-0.70697606,1.0029709382282725,0.016659683584326606,1.1219007873325935,0.8638566186908027,1002.9709382282726,0.5805416711593492,1003.9137547090818,1001.8855186569291,0.1725116,0.23195308,0.50087357,-0.13972709,1000.0,0.0,1000,1000,100,0.9979787371482064,0.1417580603726092,1.638868791441992,0.39667327612795683,997.9787371482066,2.1852274110705663,1003.0694683441181,993.2078123576746,0.16811457,0.5298114,0.9978446,-0.9990508,1000.0,0.0,1000,1000,1002.9709382282726,2196,2200000,2200,235.98451482411474,34.18816473195329,213.86850505135953,484.04118460742757,10276.406916641165,21
42.427963,22.038233,93.703606,-8.698062,0.05,0.08881525,0.063420475,0.19556272,-169.35379,169.65312,2.7432315,177.98105,161.8595,169.81548,2.7348952,177.7088,162.11458,169.64178,2.56512,175.88364,162.11278,0.27661592,0.9946021,2.367912,-4.607834,0.2353466,0.32405946,1.1576035,-0.820676,-0.3972911,0.110207036,-0.03538744,-0.7952547,1.002763677421508,0.01914519172981876,1.1341332453739095,0.7889770998045873,1002.7636774215082,0.5364785092087964,1003.5721863227384,1001.7283887821011,0.16306363,0.21654418,0.5300293,-0.13088067,1000.0,0.0,1000,1000,100,0.9985372143087116,0.14031756658250302,1.6389556064322857,0.2475836712801929,998.5372143087119,2.2305149220523126,1005.2514566454288,993.9051447929719,0.16477714,0.53061295,0.9988628,-0.9986422,1000.0,0.0,1000,1000,1002.7636774215082,2296,2300000,2300,228.77286976203322,34.87680810922757,212.29090110678226,475.94057897804305,10750.406820897944,22
43.14221,20.234337,90.81762,-6.453789,0.05,0.060651064,0.040344946,0.18819588,-170.18803,170.43654,2.8552282,177.64676,159.39108,170.62244,2.8495524,177.86153,159.68846,170.4498,2.6886072,176.78592,159.19373,0.3104385,0.8264625,2.582497,-3.0236125,0.22405832,0.30784753,1.1051726,-0.7595106,-0.4073429,0.11233791,-0.08417119,-0.8376899,1.0026847892049735,0.018603123378205084,1.1220188859595686,0.7916557484777107,1002.6847892049733,0.44842729113205676,1003.4644425061408,1002.011348373129,0.16844672,0.21839714,0.5197127,-0.13410926,1000.0,0.0,1000,1000,100,0.9982742990148757,0.14102905581014097,1.5920593611405809,0.3970594114325248,998.2742990148759,2.0433965664956197,1003.0709493868192,990.9179271876351,0.1657944,0.5313319,0.99880093,-0.9976977,1000.0,0.0,1000,1000,1002.6847892049733,2396,2400000,2400,228.74473307467997,32.933182667940855,213.50118532544002,475.17910106806085,11224.94351313822,23
41.24479,22.129051,95.944405,-11.119333,0.05,0.629692,0.37815082,1.620782,-171.32628,171.82013,3.00945,178.28903,160.51141,171.539,2.9579809,178.08693,160.64404,169.60071,2.8851712,176.25424,158.47026,0.28980052,0.8022302,2.2473927,-5.1037273,0.2246638,0.3219838,1.1403102,-0.9318161,-0.39089346,0.10986978,-0.04787053,-0.6754015,1.0024197026373078,0.017403480137631204,1.111993166321138,0.7848599061342063,1002.419702637308,0.504072176736353,1003.3350705743311,1001.7244408528464,0.19673266,0.19908714,0.52909744,-0.15335892,1000.0,0.0,1000,1000,100,0.998265074499053,0.1403622660131033,1.6055980864371118,0.3134131914149022,998.2650744990532,2.471865253249896,1004.4778794027718,987.6516541604891,0.16493556,0.5309706,0.9988654,-0.99815613,1000.0,0.0,1000,1000,1002.419702637308,2496,2500000,2500,229.84434012696147,32.29760304791853,210.39181996928528,472.5337631441653,11698.878616587259,24
43.35029,22.142284,98.615654,-11.233965,0.05,0.11920756,0.08468262,0.4479369,-170.83339,171.11263,2.9262006,177.80396,161.58934,171.18729,2.9527206,177.82887,161.47183,171.65099,2.752654,177.63298,162.62015,0.26972952,0.7985964,2.6867228,-2.7060678,0.20897754,0.32727793,1.1200857,-0.8297929,-0.40589046,0.108557574,-0.1393049,-0.7818059,1.0024584280622273,0.01623933681017156,1.1140276254086698,0.8122890973153717,1002.4584280622273,0.5274879902131184,1003.2236195395698,1001.4102828533314,0.17709315,0.20584263,0.5242798,-0.23260568,1000.0,0.0,1000,1000,100,0.9985258759053492,0.14198580245715786,1.5721126070052036,0.34385432683809397,998.5258759053494,2.193563177895693,1004.0225058109046,993.1389930803371,0.1656848,0.5307727,0.99784863,-0.9984694,1000.0,0.0,1000,1000,1002.4584280622273,2596,2600000,2600,229.1513698589988,33.69650832377374,211.78333145659417,474.6312096393667,12173.82216176251,25
