Loss,random_avg_energy,expert_avg_energy,random_expert_diff,Best Model Epoch,Best Random Energy,Best Expert Energy,Number of train calls total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.00023084966,285.9314270019531,0.00018387855379842222,285.9312431233993,0,317.5838928222656,0.37084779143333435,1801,0.017771962098777294,0.012038223911076784,3.0285678803920746e-05,0.029840471688658,29.411808364093304,1800
0.0003254157,287.3167724609375,0.0003778262180276215,287.3163946347195,0,317.5838928222656,0.37084779143333435,1901,0.011780015658587217,0.022525199688971043,2.1491199731826782e-05,0.03432670654729009,30.9062690557912,1900
0.0005383548,290.7898254394531,0.0003681207017507404,290.7894573187514,0,317.5838928222656,0.37084779143333435,2001,0.013818298932164907,0.012545299250632524,3.386614844202995e-05,0.026397464331239462,32.356567384675145,2000
0.00032152032,293.3369445800781,0.0002609020739328116,293.3366836780042,0,317.5838928222656,0.37084779143333435,2101,0.017225123941898346,0.06352047808468342,2.6569701731204987e-05,0.08077217172831297,33.90969291422516,2100
0.00012001079,294.0788269042969,0.00010885563096962869,294.0787180486659,0,317.5838928222656,0.37084779143333435,2201,0.013029681984335184,0.022745235823094845,2.3068394511938095e-05,0.03579798620194197,35.47445396753028,2200
5.941106e-05,286.13006591796875,6.999546167207882e-05,286.1299959225071,0,317.5838928222656,0.37084779143333435,2301,0.015398281626403332,0.013829272240400314,2.6260502636432648e-05,0.02925381436944008,37.09317782893777,2300
4.257749e-05,291.95947265625,4.801021350431256e-05,291.9594246460365,0,317.5838928222656,0.37084779143333435,2401,0.014870867133140564,0.02288696775212884,2.3344997316598892e-05,0.037781179882586,38.796121809165925,2400
0.00014120658,293.86474609375,0.00016342905291821808,293.8645826646971,0,317.5838928222656,0.37084779143333435,2501,0.017231428064405918,0.015593977645039558,3.0074268579483032e-05,0.03285547997802496,40.55937152169645,2500
0.00022559597,291.6683044433594,0.000248184020165354,291.6680562593392,0,317.5838928222656,0.37084779143333435,2601,0.014400218147784472,0.09973476687446237,2.689659595489502e-05,0.11416188161820173,42.205097803846,2600
0.00041086014,298.66375732421875,0.0003425929753575474,298.6634147312434,0,317.5838928222656,0.37084779143333435,2701,0.016719242092221975,0.015675741247832775,2.822885289788246e-05,0.03242321219295263,43.85322686424479,2700
4.0046576e-05,298.7408142089844,4.4434505980461836e-05,298.7407697744784,0,317.5838928222656,0.37084779143333435,2801,0.011990377679467201,0.020867988001555204,1.9527040421962738e-05,0.03287789272144437,45.36676134867594,2800
0.0005478547,291.3216552734375,0.0005582382436841726,291.3210970351938,0,317.5838928222656,0.37084779143333435,2901,0.013631613925099373,0.014533197041600943,2.1398067474365234e-05,0.02818620903417468,47.00124220363796,2900
8.204066e-05,291.5180358886719,5.746202077716589e-05,291.5179784266511,0,317.5838928222656,0.37084779143333435,3001,0.016312377993017435,0.018999780993908644,3.1583476811647415e-05,0.035343742463737726,48.527571459300816,3000
5.102319e-05,291.1439208984375,5.2593521104427055e-05,291.1438683049164,0,317.5838928222656,0.37084779143333435,3101,0.019375342410057783,0.10264793923124671,3.611203283071518e-05,0.12205939367413521,50.13103540986776,3100
0.00013528942,291.0879211425781,0.00018192149582318962,291.0877392210823,0,317.5838928222656,0.37084779143333435,3201,0.017876228783279657,0.025771144311875105,3.6415643990039825e-05,0.0436837887391448,51.762931792996824,3200
0.00011799899,304.7111511230469,0.00010935941827483475,304.7110417636286,0,317.5838928222656,0.37084779143333435,3301,0.017616083845496178,0.02555206511169672,3.517093136906624e-05,0.043203319888561964,53.41669935639948,3300
0.00014048391,300.811767578125,8.629163494333625e-05,300.81168128649006,0,317.5838928222656,0.37084779143333435,3401,0.014676647260785103,0.025335664860904217,2.691103145480156e-05,0.04003922315314412,55.12448243051767,3400
0.00045844575,297.1798095703125,0.0006131198024377227,297.17919645051006,0,317.5838928222656,0.37084779143333435,3501,0.015820674132555723,0.021723500918596983,2.7880538254976273e-05,0.03757205558940768,56.80959203466773,3500
6.6984176e-05,300.3802490234375,8.124148735078052e-05,300.38016778195015,0,317.5838928222656,0.37084779143333435,3601,0.016199602745473385,0.07348351087421179,3.07583250105381e-05,0.08971387194469571,58.485320096835494,3600
0.00014228412,293.21728515625,0.0002659873862285167,293.21701916886377,0,317.5838928222656,0.37084779143333435,3701,0.012550937943160534,0.025057497899979353,2.1762680262327194e-05,0.037630198523402214,60.09033919451758,3700
5.558594e-05,291.3714599609375,6.956144352443516e-05,291.371390399494,0,317.5838928222656,0.37084779143333435,3801,0.01671649469062686,0.017364606261253357,2.833595499396324e-05,0.03410943690687418,61.712897044140846,3800
0.000122021964,298.62957763671875,0.00019614980556070805,298.6293814869132,0,317.5838928222656,0.37084779143333435,3901,0.012323474045842886,0.029149831738322973,2.2708438336849213e-05,0.04149601422250271,63.295875693205744,3900
5.192157e-05,295.641357421875,4.020382039016113e-05,295.6413172180546,0,317.5838928222656,0.37084779143333435,4001,0.015105003956705332,0.02164468914270401,2.733711153268814e-05,0.03677703021094203,64.91198730934411,4000
0.00013006809,290.4856872558594,0.00011287300731055439,290.48557438285206,0,317.5838928222656,0.37084779143333435,4101,0.017932561691850424,0.10142909688875079,3.0343886464834213e-05,0.11939200246706605,66.5969185307622,4100
0.000100263234,294.1467590332031,8.823080133879557e-05,294.1466708024018,0,317.5838928222656,0.37084779143333435,4201,0.01742678787559271,0.033489886205643415,3.188988193869591e-05,0.05094856396317482,68.094735017512,4200
0.00018564497,297.3846435546875,0.00022010100656189024,297.38442345368094,0,317.5838928222656,0.37084779143333435,4301,0.01220751367509365,0.03277125209569931,2.3152213543653488e-05,0.045001917984336615,69.63428856013343,4300
0.00013843321,301.6793212890625,0.00012146314111305401,301.6791998259214,0,317.5838928222656,0.37084779143333435,4401,0.012649410869926214,0.02343547996133566,2.9265880584716797e-05,0.03611415671184659,71.24084866093472,4400
0.0001147138,286.8701477050781,0.00010557654604781419,286.8700421285321,0,317.5838928222656,0.37084779143333435,4501,0.012100758031010628,0.024381910916417837,2.0916573703289032e-05,0.036503585521131754,72.85674437787384,4500
3.8467402e-05,295.3969421386719,5.281771154841408e-05,295.3968893209603,0,317.5838928222656,0.37084779143333435,4601,0.012705797329545021,0.10990383801981807,2.3170839995145798e-05,0.12263280618935823,74.52820428926498,4600
0.00021160259,291.5504150390625,0.00023636783589608967,291.5501786712266,0,317.5838928222656,0.37084779143333435,4701,0.015150032937526703,0.025280024856328964,2.2305641323328018e-05,0.040452363435178995,76.13865947769955,4700
2.4690495e-05,297.3031311035156,2.5316501705674455e-05,297.3031057870139,0,317.5838928222656,0.37084779143333435,4801,0.01192309008911252,0.028270722832530737,2.1982938051223755e-05,0.04021579585969448,77.557255607564,4800
0.00023099936,303.198486328125,0.0002884926798287779,303.19819783544517,0,317.5838928222656,0.37084779143333435,4901,0.014268532861024141,0.02558921091258526,2.8297770768404007e-05,0.039886041544377804,78.94565256452188,4900
0.00013575034,302.79791259765625,0.0001370777899865061,302.79777551986626,0,317.5838928222656,0.37084779143333435,5001,0.01096787303686142,0.029503691010177135,1.8450431525707245e-05,0.04049001447856426,80.4045065511018,5000
4.1639858e-05,293.71624755859375,4.225655357004143e-05,293.7162053020402,0,317.5838928222656,0.37084779143333435,5101,0.012038897257298231,0.1068633901886642,2.2441614419221878e-05,0.11892472906038165,82.02903247857466,5100
5.5119966e-05,298.53216552734375,4.932970477966592e-05,298.53211619763897,0,317.5838928222656,0.37084779143333435,5201,0.012582212686538696,0.027397156227380037,2.3161061108112335e-05,0.040002529975026846,83.5283132949844,5200
0.00015299616,300.2891540527344,0.00016613838670309633,300.2889879143477,0,317.5838928222656,0.37084779143333435,5301,0.018180138897150755,0.027627328876405954,2.801697701215744e-05,0.04583548475056887,84.91234677284956,5300
8.7717104e-05,303.0391540527344,5.874519774806686e-05,303.0390953075366,0,317.5838928222656,0.37084779143333435,5401,0.016762858256697655,0.038103997241705656,3.0545517802238464e-05,0.05489740101620555,86.54182492708787,5400
0.00028838438,308.3491516113281,0.00022023510246071965,308.34893137622566,0,317.5838928222656,0.37084779143333435,5501,0.016197144985198975,0.03522933414205909,2.395501360297203e-05,0.051450434140861034,88.2524343910627,5500
1.9751935e-05,293.2147216796875,1.9354249161551706e-05,293.21470232543834,0,317.5838928222656,0.37084779143333435,5601,0.017913000658154488,0.09466156270354986,3.2403506338596344e-05,0.11260696686804295,89.87777421623468,5600
6.1563616e-05,300.25750732421875,6.305555143626407e-05,300.2574442686673,0,317.5838928222656,0.37084779143333435,5701,0.017276383005082607,0.03908204426988959,2.3652333766222e-05,0.05638207960873842,91.60013445746154,5700
5.0946415e-05,297.74871826171875,7.415495201712474e-05,297.74864410676673,0,317.5838928222656,0.37084779143333435,5801,0.01646522618830204,0.04594904975965619,3.191642463207245e-05,0.0624461923725903,93.23085231427103,5800
0.0001677268,287.2638854980469,0.00020722435147035867,287.2636782736954,0,317.5838928222656,0.37084779143333435,5901,0.011831117793917656,0.04144942807033658,2.1614134311676025e-05,0.05330215999856591,94.74571536621079,5900
5.3440017e-05,298.07867431640625,6.115003634477034e-05,298.0786131663699,0,317.5838928222656,0.37084779143333435,6001,0.01441494282335043,0.03103651525452733,2.229725942015648e-05,0.045473755337297916,96.41889891540632,6000
6.6197565e-05,290.26678466796875,0.00010766374907689169,290.2666770042197,0,317.5838928222656,0.37084779143333435,6101,0.012327175121754408,0.11860126722604036,2.225395292043686e-05,0.1309506963007152,98.03502561943606,6100
0.0002039117,302.6864318847656,0.0001721361477393657,302.6862597486179,0,317.5838928222656,0.37084779143333435,6201,0.014300780836492777,0.032034455332905054,2.2556167095899582e-05,0.04635779233649373,99.4795833718963,6200
3.8862112e-05,302.0065002441406,4.543921022559516e-05,302.0064548049304,0,317.5838928222656,0.37084779143333435,6301,0.01793935801833868,0.03229768294841051,2.9582995921373367e-05,0.050266623962670565,100.9376191594638,6300
8.9986104e-05,297.3246154785156,8.734105358598754e-05,297.32452813746204,0,317.5838928222656,0.37084779143333435,6401,0.018465538043528795,0.055837335996329784,2.3305881768465042e-05,0.07432617992162704,102.64442346384749,6400
0.00021243768,297.4686279296875,0.00028299036785028875,297.46834493931965,0,317.5838928222656,0.37084779143333435,6501,0.020048541948199272,0.04567008279263973,2.6351306587457657e-05,0.06574497604742646,104.25731572508812,6500
4.5994806e-05,303.04400634765625,3.7691788747906685e-05,303.0439686558675,0,317.5838928222656,0.37084779143333435,6601,0.013285778928548098,0.119851796887815,2.1055806428194046e-05,0.1331586316227913,105.93741803569719,6600
0.00024144475,298.43707275390625,0.0002279036707477644,298.4368448502355,0,317.5838928222656,0.37084779143333435,6701,0.013537675142288208,0.03466463973745704,2.3155007511377335e-05,0.04822546988725662,107.62270962726325,6700
7.507603e-05,289.9394226074219,7.037329487502575e-05,289.939352234127,0,317.5838928222656,0.37084779143333435,6801,0.01576446695253253,0.03484027134254575,2.7464237064123154e-05,0.0506322025321424,109.22609463660046,6800
8.990477e-05,306.25885009765625,5.5277603678405285e-05,306.2587948200526,0,317.5838928222656,0.37084779143333435,6901,0.01451421994715929,0.04311228822916746,3.6086421459913254e-05,0.057662594597786665,110.83542859973386,6900
0.00015237686,295.95086669921875,0.00011684724449878559,295.95074985197425,0,317.5838928222656,0.37084779143333435,7001,0.01633104821667075,0.04230464808642864,2.930033951997757e-05,0.05866499664261937,112.6049670893699,7000
9.6777636e-05,306.4502868652344,0.00012217734183650464,306.45016468789254,0,317.5838928222656,0.37084779143333435,7101,0.015033428091555834,0.11784646566957235,3.4473370760679245e-05,0.13291436713188887,114.36459262762219,7100
3.9877308e-05,288.7014465332031,4.00893586629536e-05,288.70140644384446,0,317.5838928222656,0.37084779143333435,7201,0.012778376694768667,0.03709322074428201,2.2008083760738373e-05,0.04989360552281141,115.99313596589491,7200
9.3283925e-05,296.5727233886719,6.974166171858087e-05,296.57265364701016,0,317.5838928222656,0.37084779143333435,7301,0.016563264187425375,0.03733772737905383,2.80146487057209e-05,0.05392900621518493,117.70760946068913,7300
0.0001293268,293.92755126953125,0.0001520668010925874,293.92739920273016,0,317.5838928222656,0.37084779143333435,7401,0.012999367900192738,0.05312205385416746,2.1165236830711365e-05,0.06614258699119091,119.14959390508011,7400
0.00030447182,300.83062744140625,0.00021863981964997947,300.8304088015866,0,317.5838928222656,0.37084779143333435,7501,0.011685260105878115,0.039755616802722216,2.029677852988243e-05,0.05146117368713021,120.67824446596205,7500
3.739286e-05,286.6224060058594,3.899271905538626e-05,286.6223670131403,0,317.5838928222656,0.37084779143333435,7601,0.013310112059116364,0.08646962977945805,1.8767081201076508e-05,0.09979850891977549,122.24545301962644,7600
6.818566e-05,292.8708801269531,7.714351522736251e-05,292.8708029834379,0,317.5838928222656,0.37084779143333435,7701,0.012649582233279943,0.03243764815852046,2.527330070734024e-05,0.045112503692507744,123.88734180899337,7700
0.00013351519,298.7245178222656,0.00016411874094046652,298.7243537035247,0,317.5838928222656,0.37084779143333435,7801,0.016757468692958355,0.040670039132237434,2.2514723241329193e-05,0.05745002254843712,125.54915809165686,7800
2.2544764e-05,306.5953674316406,3.831860522041097e-05,306.5953291130354,0,317.5838928222656,0.37084779143333435,7901,0.015147109981626272,0.04986594896763563,2.2985972464084625e-05,0.06503604492172599,127.1606814917177,7900
6.7962595e-05,311.17779541015625,6.292270700214431e-05,311.17773248744925,0,317.5838928222656,0.37084779143333435,8001,0.01908073155209422,0.041108142118901014,3.12095507979393e-05,0.060220083221793175,128.77587771695107,8000
1.7250917e-05,297.5595397949219,2.5846149583230726e-05,297.5595139487723,0,317.5838928222656,0.37084779143333435,8101,0.01294793002307415,0.12024228926748037,2.9721762984991074e-05,0.13321994105353951,130.42985258018598,8100
8.09071e-05,293.1780090332031,8.341275679413229e-05,293.17792562044633,0,317.5838928222656,0.37084779143333435,8201,0.014598067849874496,0.04663722403347492,2.1567102521657944e-05,0.06125685898587108,132.03135230811313,8200
0.00020332106,304.2213439941406,0.00017821291112340987,304.2211657812295,0,317.5838928222656,0.37084779143333435,8301,0.01793734822422266,0.04898802191019058,3.134366124868393e-05,0.06695671379566193,133.44619417656213,8300
0.00011089203,302.2757873535156,0.00011467282456578687,302.27567268069106,0,317.5838928222656,0.37084779143333435,8401,0.014927985146641731,0.05783601710572839,2.398807555437088e-05,0.07278799032792449,135.23745213681832,8400
6.1606195e-05,295.85296630859375,8.413560135522857e-05,295.8528821729924,0,317.5838928222656,0.37084779143333435,8501,0.016599551308900118,0.045760432723909616,3.240397199988365e-05,0.06239238800480962,136.9649428529665,8500
6.708926e-05,301.2330627441406,6.0508733440656215e-05,301.2330022354072,0,317.5838928222656,0.37084779143333435,8601,0.017502984032034874,0.138992709107697,3.3907126635313034e-05,0.1565296002663672,138.68750429991633,8600
7.884759e-05,305.2837219238281,7.683064904995263e-05,305.2836450931791,0,317.5838928222656,0.37084779143333435,8701,0.01499997777864337,0.06115519069135189,2.574129030108452e-05,0.07618090976029634,140.45548374857754,8700
8.238581e-05,297.1031494140625,7.892891153460369e-05,297.10307048515097,0,317.5838928222656,0.37084779143333435,8801,0.015973173081874847,0.04728026781231165,3.5711098462343216e-05,0.06328915199264884,141.99978846730664,8800
2.9851028e-05,293.50604248046875,3.121701593045145e-05,293.5060112634528,0,317.5838928222656,0.37084779143333435,8901,0.016465045977383852,0.049688187427818775,4.070717841386795e-05,0.0661939405836165,143.67870236793533,8900
0.00016318726,302.8720703125,0.0001142325418186374,302.8719560799582,0,317.5838928222656,0.37084779143333435,9001,0.014528422150760889,0.05423098802566528,2.233637496829033e-05,0.06878174655139446,145.30518080526963,9000
4.6793637e-05,301.4883117675781,6.0207679780432954e-05,301.48825155989834,0,317.5838928222656,0.37084779143333435,9101,0.016029436141252518,0.11804353864863515,3.617815673351288e-05,0.13410915294662118,146.9953914154321,9100
6.766697e-05,290.7554931640625,4.557693682727404e-05,290.7554475871257,0,317.5838928222656,0.37084779143333435,9201,0.01826765527948737,0.04784114472568035,3.185262903571129e-05,0.06614065263420343,161.16198146436363,9200
6.17285e-05,301.6579895019531,8.714603609405458e-05,301.65790235591703,0,317.5838928222656,0.37084779143333435,9301,0.01541147381067276,0.05825879983603954,3.5898759961128235e-05,0.07370617240667343,162.73443344747648,9300
9.3594266e-05,301.78729248046875,9.71154950093478e-05,301.78719536497374,0,317.5838928222656,0.37084779143333435,9401,0.018619337119162083,0.057580238208174706,3.2769981771707535e-05,0.0762323453091085,164.39065323304385,9400
3.2043004e-05,302.1938171386719,3.839566124952398e-05,302.1937787430106,0,317.5838928222656,0.37084779143333435,9501,0.01364089921116829,0.062382341362535954,2.2416934370994568e-05,0.07604565750807524,166.1662439396605,9500
0.00013261542,296.45367431640625,0.0002219573361799121,296.45345235907007,0,317.5838928222656,0.37084779143333435,9601,0.012419356033205986,0.14002651209011674,1.8265098333358765e-05,0.15246413322165608,167.66528217634186,9600
7.625561e-05,309.91168212890625,5.8909779909299687e-05,309.91162321912634,0,317.5838928222656,0.37084779143333435,9701,0.01390859903767705,0.04274706169962883,2.1283980458974838e-05,0.056676944717764854,169.2393462928012,9700
4.3747314e-05,300.570556640625,3.7545669329119846e-05,300.57051909495567,0,317.5838928222656,0.37084779143333435,9801,0.013650445733219385,0.05118600884452462,2.1311454474925995e-05,0.06485776603221893,170.78420878155157,9800
9.655956e-05,295.1588134765625,0.00010610057506710291,295.15870737598743,0,317.5838928222656,0.37084779143333435,9901,0.010820779018104076,0.0486481748521328,1.779058948159218e-05,0.059486744459718466,171.98556389519945,9900
